node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
10413	GO:0006974	protein	functional_pathway	YAP1	cellular response to DNA damage stimulus
10451	GO:0006974	protein	functional_pathway	VAV3	cellular response to DNA damage stimulus
10519	GO:0006974	protein	functional_pathway	CIB1	cellular response to DNA damage stimulus
10600	GO:0006974	protein	functional_pathway		cellular response to DNA damage stimulus
10721	GO:0006974	protein	functional_pathway	POLQ	cellular response to DNA damage stimulus
11011	GO:0006974	protein	functional_pathway	TLK2	cellular response to DNA damage stimulus
11073	GO:0006974	protein	functional_pathway	TOPBP1	cellular response to DNA damage stimulus
11200	GO:0006974	protein	functional_pathway	CHEK2	cellular response to DNA damage stimulus
22890	GO:0006974	protein	functional_pathway	ZBTB1	cellular response to DNA damage stimulus
23054	GO:0006974	protein	functional_pathway	NCOA6	cellular response to DNA damage stimulus
23064	GO:0006974	protein	functional_pathway	SETX	cellular response to DNA damage stimulus
23137	GO:0006974	protein	functional_pathway	SMC5	cellular response to DNA damage stimulus
23411	GO:0006974	protein	functional_pathway	SIRT1	cellular response to DNA damage stimulus
23514	GO:0006974	protein	functional_pathway	SPIDR	cellular response to DNA damage stimulus
25836	GO:0006974	protein	functional_pathway	NIPBL	cellular response to DNA damage stimulus
28992	GO:0006974	protein	functional_pathway	MACROD1	cellular response to DNA damage stimulus
29089	GO:0006974	protein	functional_pathway	UBE2T	cellular response to DNA damage stimulus
29997	GO:0006974	protein	functional_pathway	NOP53	cellular response to DNA damage stimulus
50485	GO:0006974	protein	functional_pathway	SMARCAL1	cellular response to DNA damage stimulus
51270	GO:0006974	protein	functional_pathway	TFDP3	cellular response to DNA damage stimulus
51322	GO:0006974	protein	functional_pathway	WAC	cellular response to DNA damage stimulus
51347	GO:0006974	protein	functional_pathway	TAOK3	cellular response to DNA damage stimulus
51366	GO:0006974	protein	functional_pathway	UBR5	cellular response to DNA damage stimulus
51514	GO:0006974	protein	functional_pathway	DTL	cellular response to DNA damage stimulus
54465	GO:0006974	protein	functional_pathway	ETAA1	cellular response to DNA damage stimulus
54840	GO:0006974	protein	functional_pathway	APTX	cellular response to DNA damage stimulus
54969	GO:0006974	protein	functional_pathway	HPF1	cellular response to DNA damage stimulus
55031	GO:0006974	protein	functional_pathway	USP47	cellular response to DNA damage stimulus
55120	GO:0006974	protein	functional_pathway	FANCL	cellular response to DNA damage stimulus
55159	GO:0006974	protein	functional_pathway	RFWD3	cellular response to DNA damage stimulus
55183	GO:0006974	protein	functional_pathway	RIF1	cellular response to DNA damage stimulus
55367	GO:0006974	protein	functional_pathway	PIDD1	cellular response to DNA damage stimulus
55388	GO:0006974	protein	functional_pathway	MCM10	cellular response to DNA damage stimulus
55602	GO:0006974	protein	functional_pathway	CDKN2AIP	cellular response to DNA damage stimulus
55611	GO:0006974	protein	functional_pathway	OTUB1	cellular response to DNA damage stimulus
55719	GO:0006974	protein	functional_pathway		cellular response to DNA damage stimulus
56339	GO:0006974	protein	functional_pathway	METTL3	cellular response to DNA damage stimulus
56776	GO:0006974	protein	functional_pathway	FMN2	cellular response to DNA damage stimulus
56852	GO:0006974	protein	functional_pathway	RAD18	cellular response to DNA damage stimulus
57103	GO:0006974	protein	functional_pathway	TIGAR	cellular response to DNA damage stimulus
57551	GO:0006974	protein	functional_pathway	TAOK1	cellular response to DNA damage stimulus
57646	GO:0006974	protein	functional_pathway	USP28	cellular response to DNA damage stimulus
57659	GO:0006974	protein	functional_pathway	ZBTB4	cellular response to DNA damage stimulus
58493	GO:0006974	protein	functional_pathway	INIP	cellular response to DNA damage stimulus
64210	GO:0006974	protein	functional_pathway	MMS19	cellular response to DNA damage stimulus
64859	GO:0006974	protein	functional_pathway	NABP1	cellular response to DNA damage stimulus
65123	GO:0006974	protein	functional_pathway	INTS3	cellular response to DNA damage stimulus
79035	GO:0006974	protein	functional_pathway	NABP2	cellular response to DNA damage stimulus
79677	GO:0006974	protein	functional_pathway	SMC6	cellular response to DNA damage stimulus
79791	GO:0006974	protein	functional_pathway	FBXO31	cellular response to DNA damage stimulus
80149	GO:0006974	protein	functional_pathway	ZC3H12A	cellular response to DNA damage stimulus
80854	GO:0006974	protein	functional_pathway	SETD7	cellular response to DNA damage stimulus
83932	GO:0006974	protein	functional_pathway	SPRTN	cellular response to DNA damage stimulus
84083	GO:0006974	protein	functional_pathway	ZRANB3	cellular response to DNA damage stimulus
84266	GO:0006974	protein	functional_pathway	ALKBH7	cellular response to DNA damage stimulus
84303	GO:0006974	protein	functional_pathway	CHCHD6	cellular response to DNA damage stimulus
84446	GO:0006974	protein	functional_pathway	BRSK1	cellular response to DNA damage stimulus
84515	GO:0006974	protein	functional_pathway	MCM8	cellular response to DNA damage stimulus
84893	GO:0006974	protein	functional_pathway	FBH1	cellular response to DNA damage stimulus
91801	GO:0006974	protein	functional_pathway	ALKBH8	cellular response to DNA damage stimulus
92797	GO:0006974	protein	functional_pathway	HELB	cellular response to DNA damage stimulus
132671	GO:0006974	protein	functional_pathway	SPATA18	cellular response to DNA damage stimulus
140733	GO:0006974	protein	functional_pathway	MACROD2	cellular response to DNA damage stimulus
151636	GO:0006974	protein	functional_pathway	DTX3L	cellular response to DNA damage stimulus
165918	GO:0006974	protein	functional_pathway	RNF168	cellular response to DNA damage stimulus
199990	GO:0006974	protein	functional_pathway	FAAP20	cellular response to DNA damage stimulus
200558	GO:0006974	protein	functional_pathway	APLF	cellular response to DNA damage stimulus
200933	GO:0006974	protein	functional_pathway	FBXO45	cellular response to DNA damage stimulus
221927	GO:0006974	protein	functional_pathway	BRAT1	cellular response to DNA damage stimulus
245711	GO:0006974	protein	functional_pathway	SPDYA	cellular response to DNA damage stimulus
252983	GO:0006974	protein	functional_pathway	STXBP4	cellular response to DNA damage stimulus
253461	GO:0006974	protein	functional_pathway	ZBTB38	cellular response to DNA damage stimulus
254225	GO:0006974	protein	functional_pathway	RNF169	cellular response to DNA damage stimulus
254394	GO:0006974	protein	functional_pathway	MCM9	cellular response to DNA damage stimulus
257218	GO:0006974	protein	functional_pathway	SHPRH	cellular response to DNA damage stimulus
259282	GO:0006974	protein	functional_pathway	BOD1L1	cellular response to DNA damage stimulus
286257	GO:0006974	protein	functional_pathway	PAXX	cellular response to DNA damage stimulus
378708	GO:0006974	protein	functional_pathway	CENPS	cellular response to DNA damage stimulus
100507436	GO:0006974	protein	functional_pathway	MICA	cellular response to DNA damage stimulus
641	GO:0000079	protein	functional_pathway	BLM	regulation of cyclin-dependent protein serine/threonine kinase activity
1030	GO:0000079	protein	functional_pathway	CDKN2B	regulation of cyclin-dependent protein serine/threonine kinase activity
1031	GO:0000079	protein	functional_pathway	CDKN2C	regulation of cyclin-dependent protein serine/threonine kinase activity
1032	GO:0000079	protein	functional_pathway	CDKN2D	regulation of cyclin-dependent protein serine/threonine kinase activity
23560	GO:0000079	protein	functional_pathway	GTPBP4	regulation of cyclin-dependent protein serine/threonine kinase activity
56647	GO:0000079	protein	functional_pathway	BCCIP	regulation of cyclin-dependent protein serine/threonine kinase activity
7405	GO:0071900	protein	functional_pathway	UVRAG	regulation of protein serine/threonine kinase activity
23411	GO:0071900	protein	functional_pathway	SIRT1	regulation of protein serine/threonine kinase activity
90	GO:0000082	protein	functional_pathway	ACVR1	G1/S transition of mitotic cell cycle
91	GO:0000082	protein	functional_pathway	ACVR1B	G1/S transition of mitotic cell cycle
595	GO:0000082	protein	functional_pathway	CCND1	G1/S transition of mitotic cell cycle
1019	GO:0000082	protein	functional_pathway	CDK4	G1/S transition of mitotic cell cycle
1026	GO:0000082	protein	functional_pathway	CDKN1A	G1/S transition of mitotic cell cycle
1027	GO:0000082	protein	functional_pathway	CDKN1B	G1/S transition of mitotic cell cycle
1029	GO:0000082	protein	functional_pathway	CDKN2A	G1/S transition of mitotic cell cycle
1031	GO:0000082	protein	functional_pathway	CDKN2C	G1/S transition of mitotic cell cycle
1032	GO:0000082	protein	functional_pathway	CDKN2D	G1/S transition of mitotic cell cycle
1104	GO:0000082	protein	functional_pathway	RCC1	G1/S transition of mitotic cell cycle
1263	GO:0000082	protein	functional_pathway	PLK3	G1/S transition of mitotic cell cycle
1977	GO:0000082	protein	functional_pathway	EIF4E	G1/S transition of mitotic cell cycle
1978	GO:0000082	protein	functional_pathway	EIF4EBP1	G1/S transition of mitotic cell cycle
3624	GO:0000082	protein	functional_pathway	INHBA	G1/S transition of mitotic cell cycle
5426	GO:0000082	protein	functional_pathway	POLE	G1/S transition of mitotic cell cycle
6198	GO:0000082	protein	functional_pathway	RPS6KB1	G1/S transition of mitotic cell cycle
10769	GO:0000082	protein	functional_pathway	PLK2	G1/S transition of mitotic cell cycle
11040	GO:0000082	protein	functional_pathway	PIM2	G1/S transition of mitotic cell cycle
23133	GO:0000082	protein	functional_pathway	PHF8	G1/S transition of mitotic cell cycle
25988	GO:0000082	protein	functional_pathway	HINFP	G1/S transition of mitotic cell cycle
26524	GO:0000082	protein	functional_pathway	LATS2	G1/S transition of mitotic cell cycle
51270	GO:0000082	protein	functional_pathway	TFDP3	G1/S transition of mitotic cell cycle
51379	GO:0000082	protein	functional_pathway	CRLF3	G1/S transition of mitotic cell cycle
57695	GO:0000082	protein	functional_pathway	USP37	G1/S transition of mitotic cell cycle
143384	GO:0000082	protein	functional_pathway	CACUL1	G1/S transition of mitotic cell cycle
245711	GO:0000082	protein	functional_pathway	SPDYA	G1/S transition of mitotic cell cycle
890	GO:0044843	protein	functional_pathway	CCNA2	cell cycle G1/S phase transition
79858	GO:0044772	protein	functional_pathway	NEK11	mitotic cell cycle phase transition
571	GO:0000083	protein	functional_pathway	BACH1	regulation of transcription involved in G1/S transition of mitotic cell cycle
4863	GO:0000083	protein	functional_pathway	NPAT	regulation of transcription involved in G1/S transition of mitotic cell cycle
8462	GO:0000083	protein	functional_pathway	KLF11	regulation of transcription involved in G1/S transition of mitotic cell cycle
23476	GO:0000083	protein	functional_pathway	BRD4	regulation of transcription involved in G1/S transition of mitotic cell cycle
25988	GO:0000083	protein	functional_pathway	HINFP	regulation of transcription involved in G1/S transition of mitotic cell cycle
91	GO:0006355	protein	functional_pathway	ACVR1B	regulation of transcription, DNA-templated
93	GO:0006355	protein	functional_pathway	ACVR2B	regulation of transcription, DNA-templated
94	GO:0006355	protein	functional_pathway	ACVRL1	regulation of transcription, DNA-templated
196	GO:0006355	protein	functional_pathway	AHR	regulation of transcription, DNA-templated
326	GO:0006355	protein	functional_pathway	AIRE	regulation of transcription, DNA-templated
650	GO:0006355	protein	functional_pathway	BMP2	regulation of transcription, DNA-templated
676	GO:0006355	protein	functional_pathway	BRDT	regulation of transcription, DNA-templated
1051	GO:0006355	protein	functional_pathway	CEBPB	regulation of transcription, DNA-templated
1386	GO:0006355	protein	functional_pathway	ATF2	regulation of transcription, DNA-templated
1387	GO:0006355	protein	functional_pathway	CREBBP	regulation of transcription, DNA-templated
1390	GO:0006355	protein	functional_pathway	CREM	regulation of transcription, DNA-templated
1616	GO:0006355	protein	functional_pathway	DAXX	regulation of transcription, DNA-templated
1649	GO:0006355	protein	functional_pathway	DDIT3	regulation of transcription, DNA-templated
1869	GO:0006355	protein	functional_pathway	E2F1	regulation of transcription, DNA-templated
2022	GO:0006355	protein	functional_pathway	ENG	regulation of transcription, DNA-templated
2033	GO:0006355	protein	functional_pathway	EP300	regulation of transcription, DNA-templated
2101	GO:0006355	protein	functional_pathway	ESRRA	regulation of transcription, DNA-templated
2103	GO:0006355	protein	functional_pathway	ESRRB	regulation of transcription, DNA-templated
2104	GO:0006355	protein	functional_pathway	ESRRG	regulation of transcription, DNA-templated
2186	GO:0006355	protein	functional_pathway	BPTF	regulation of transcription, DNA-templated
2202	GO:0006355	protein	functional_pathway	EFEMP1	regulation of transcription, DNA-templated
2296	GO:0006355	protein	functional_pathway	FOXC1	regulation of transcription, DNA-templated
2494	GO:0006355	protein	functional_pathway	NR5A2	regulation of transcription, DNA-templated
2908	GO:0006355	protein	functional_pathway	NR3C1	regulation of transcription, DNA-templated
3054	GO:0006355	protein	functional_pathway	HCFC1	regulation of transcription, DNA-templated
3091	GO:0006355	protein	functional_pathway	HIF1A	regulation of transcription, DNA-templated
3094	GO:0006355	protein	functional_pathway	HINT1	regulation of transcription, DNA-templated
3547	GO:0006355	protein	functional_pathway	IGSF1	regulation of transcription, DNA-templated
3622	GO:0006355	protein	functional_pathway	ING2	regulation of transcription, DNA-templated
3643	GO:0006355	protein	functional_pathway	INSR	regulation of transcription, DNA-templated
3660	GO:0006355	protein	functional_pathway	IRF2	regulation of transcription, DNA-templated
4010	GO:0006355	protein	functional_pathway	LMX1B	regulation of transcription, DNA-templated
4066	GO:0006355	protein	functional_pathway	LYL1	regulation of transcription, DNA-templated
4208	GO:0006355	protein	functional_pathway	MEF2C	regulation of transcription, DNA-templated
4286	GO:0006355	protein	functional_pathway	MITF	regulation of transcription, DNA-templated
4303	GO:0006355	protein	functional_pathway	FOXO4	regulation of transcription, DNA-templated
4791	GO:0006355	protein	functional_pathway	NFKB2	regulation of transcription, DNA-templated
4800	GO:0006355	protein	functional_pathway	NFYA	regulation of transcription, DNA-templated
4801	GO:0006355	protein	functional_pathway	NFYB	regulation of transcription, DNA-templated
